,model_name,feature_set,seq_len,trial,pr_auc,roc_auc,f1,5,10,15,20,25,30
152,bitenet,dxtx,12,2,0.3446383514977453,0.5978722222222222,0.29535864978902954,0.7573333333333333,0.7897777777777777,0.7586666666666667,0.7366666666666667,0.7271111111111113,0.7195555555555556
153,bitenet,dxtx,12,3,0.33517760385181483,0.58725,0.26778242677824265,0.4527777777777778,0.35,0.31355555555555553,0.2965555555555555,0.28733333333333333,0.2806666666666667
154,bitenet,dxtx,12,4,0.3173911611866811,0.5751277777777779,0.26399999999999996,0.6706666666666666,0.7186666666666667,0.6586666666666666,0.622,0.6,0.576
155,bitenet,dx,12,0,0.3776617588476998,0.5806499999999999,0.3105022831050228,0.6046666666666667,0.595111111111111,0.5737777777777777,0.5571111111111111,0.5386666666666666,0.5171111111111111
156,bitenet,dx,12,1,0.37729024523717986,0.5933944444444443,0.30622009569377995,0.7077777777777778,0.7895555555555555,0.7631111111111112,0.7491111111111111,0.7322222222222222,0.7117777777777778
157,bitenet,dx,12,2,0.3611227740555164,0.56145,0.28688524590163933,0.6844444444444443,0.6906666666666667,0.6704444444444444,0.6495555555555556,0.6262222222222222,0.6104444444444445
158,bitenet,dx,12,3,0.36306935664941165,0.5811055555555555,0.3022222222222222,0.7693333333333333,0.7751111111111112,0.740888888888889,0.7331111111111112,0.718888888888889,0.7013333333333334
159,bitenet,dx,12,4,0.37951366066184067,0.5849222222222222,0.2928870292887029,0.608,0.6242222222222222,0.6077777777777779,0.5924444444444444,0.5815555555555555,0.5653333333333334
160,rnn,dxtx,12,0,0.39385200010495647,0.6329,0.29464285714285715,0.8133333333333334,0.98,0.9933333333333333,0.9973333333333333,0.9986666666666667,1.0
161,rnn,dxtx,12,1,0.39894056886348195,0.6221,0.3157894736842105,0.7173333333333334,0.94,0.98,0.9893333333333333,0.992,0.996
162,rnn,dxtx,12,2,0.405411211781191,0.6278666666666667,0.3103448275862069,0.7613333333333333,0.9493333333333334,0.9853333333333333,0.992,0.996,0.9973333333333333
163,rnn,dxtx,12,3,0.40451275397780095,0.6219944444444445,0.32758620689655177,0.728,0.9506666666666667,0.9786666666666667,0.9853333333333333,0.9946666666666667,0.9973333333333333
164,rnn,dxtx,12,4,0.3956676552716397,0.6098611111111111,0.30303030303030304,0.672,0.9013333333333333,0.9693333333333334,0.984,0.988,0.9933333333333333
165,rnn,dx,12,0,0.39462508080796455,0.6068555555555556,0.29245283018867924,0.62,0.6,0.576,0.5597777777777777,0.5484444444444444,0.5388888888888889
166,rnn,dx,12,1,0.3952357797542978,0.6026888888888889,0.3043478260869565,0.6997777777777778,0.7633333333333333,0.7488888888888888,0.7282222222222223,0.7182222222222223,0.706
167,rnn,dx,12,2,0.3894948414911372,0.5817555555555556,0.2949308755760369,0.5844444444444445,0.5942222222222222,0.574,0.5546666666666666,0.5417777777777778,0.530888888888889
168,rnn,dx,12,3,0.3842285544217078,0.567088888888889,0.3135593220338983,0.5468888888888889,0.5884444444444444,0.568,0.5573333333333333,0.5464444444444444,0.5404444444444445
169,rnn,dx,12,4,0.38881321148610626,0.5796111111111111,0.3017241379310345,0.5562222222222222,0.5786666666666667,0.5631111111111111,0.5475555555555555,0.538,0.5331111111111112
170,brnn,dxtx,12,0,0.39543527685473173,0.6081222222222222,0.3253588516746411,0.7511111111111111,0.7995555555555557,0.770888888888889,0.7526666666666667,0.7355555555555556,0.7246666666666667
171,brnn,dxtx,12,1,0.3823598610189995,0.6002222222222222,0.29090909090909095,0.5757555555555556,0.5871555555555555,0.5570444444444445,0.5304666666666666,0.5039111111111111,0.4836666666666667
172,brnn,dxtx,12,2,0.36960331031195975,0.5865777777777778,0.2592592592592593,0.4819777777777778,0.4663333333333333,0.4270888888888889,0.39920000000000005,0.3869111111111111,0.37835555555555556
173,brnn,dxtx,12,3,0.38000565504696016,0.5956055555555556,0.27906976744186046,0.47317777777777775,0.45977777777777784,0.4265555555555556,0.4024888888888889,0.3871555555555556,0.3811555555555556
174,brnn,dxtx,12,4,0.37019675376423833,0.5887666666666667,0.29223744292237447,0.4040444444444445,0.4071587301587302,0.38136825396825397,0.3624603174603174,0.3530444444444444,0.3418380952380952
175,brnn,dx,12,0,0.38531639769211895,0.5944222222222222,0.2761904761904762,0.7457777777777777,0.7855555555555557,0.7694444444444444,0.7654444444444445,0.7638888888888888,0.7614444444444445
176,brnn,dx,12,1,0.38039482937306907,0.595011111111111,0.3094339622641509,0.7586666666666667,0.948,0.98,0.9933333333333333,0.9973333333333333,0.9973333333333333
177,brnn,dx,12,2,0.389207410519837,0.5909,0.31111111111111117,0.733,0.8733333333333333,0.8654444444444443,0.8543333333333333,0.8315555555555555,0.8167777777777778
178,brnn,dx,12,3,0.3944965563495235,0.6023888888888889,0.3448275862068965,0.7093333333333334,0.92,0.964,0.9893333333333333,0.992,0.9933333333333333
179,brnn,dx,12,4,0.39351325214049915,0.5991555555555554,0.32599118942731276,0.6535555555555556,0.7036666666666667,0.6673333333333334,0.6713333333333333,0.677,0.6864444444444446
180,retain,dxtx,12,0,0.3751407332216848,0.6094777777777779,0.2857142857142857,0.6073333333333333,0.6197777777777779,0.59,0.5702222222222222,0.5553333333333333,0.5393333333333333
181,retain,dxtx,12,1,0.3991975994097793,0.6206222222222222,0.3076923076923077,0.4600888888888889,0.4207841269841269,0.3820031746031746,0.3581428571428571,0.34218412698412703,0.3334888888888889
182,retain,dxtx,12,2,0.39263788816681533,0.6056555555555556,0.3450980392156863,0.5008222222222223,0.5040698412698413,0.4704285714285714,0.44716825396825394,0.42971428571428577,0.4155142857142857
183,retain,dxtx,12,3,0.3954398712844564,0.6237999999999999,0.31698113207547174,0.5016444444444444,0.5840888888888889,0.5694888888888889,0.5500444444444444,0.5261111111111112,0.5085333333333333
184,retain,dxtx,12,4,0.42130043338977474,0.6381555555555556,0.3735408560311284,0.4419777777777778,0.5013777777777777,0.48157777777777777,0.4573333333333333,0.4394888888888889,0.4199333333333334
185,retain,dx,12,0,0.36041386923620533,0.5831999999999999,0.312,0.6906666666666667,0.9453333333333334,0.9813333333333333,0.9866666666666667,0.992,0.9933333333333333
186,retain,dx,12,1,0.3445548847068541,0.5681222222222222,0.3045267489711934,0.7173333333333334,0.9466666666666667,0.9733333333333334,0.98,0.992,0.9933333333333333
187,retain,dx,12,2,0.3259705521342766,0.5541333333333333,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0
188,retain,dx,12,3,0.35354322321261655,0.5892833333333333,0.2868217054263566,0.0,0.0,0.0,0.0,0.0,0.0
189,retain,dx,12,4,0.3776624306208508,0.5959555555555556,0.30962343096234307,0.0,0.0,0.0,0.0,0.0,0.0
190,deepr,dxtx,12,0,0.41295157766293944,0.626188888888889,0.27173913043478265,0.6164444444444445,0.5826666666666667,0.5568888888888889,0.5408888888888889,0.5266666666666666,0.5175555555555555
191,deepr,dxtx,12,1,0.3945128523647834,0.6100444444444445,0.32231404958677684,0.5846666666666667,0.6122222222222222,0.59,0.568,0.5533333333333333,0.5411111111111111
192,deepr,dxtx,12,2,0.368764942045101,0.6258277777777779,0.328125,0.5902222222222222,0.6051111111111112,0.5886666666666667,0.5728888888888889,0.5566666666666666,0.544
193,deepr,dxtx,12,3,0.37712238322711006,0.6031555555555554,0.29508196721311475,0.5771111111111111,0.6126666666666667,0.602,0.5762222222222222,0.5653333333333334,0.5471111111111111
194,deepr,dxtx,12,4,0.3405655651308639,0.5945111111111111,0.2965779467680608,0.2388888888888889,0.2871111111111111,0.31533333333333335,0.3335555555555556,0.33,0.33422222222222225
195,deepr,dx,12,0,0.37699353070750136,0.5974555555555555,0.3043478260869565,0.7217777777777776,0.770888888888889,0.7495555555555556,0.7313333333333333,0.7213333333333334,0.710888888888889
196,deepr,dx,12,1,0.37312077821109185,0.6118111111111111,0.32156862745098036,0.7062222222222222,0.8055555555555557,0.7824444444444446,0.7633333333333333,0.7466666666666667,0.726888888888889
197,deepr,dx,12,2,0.3806002224255036,0.6067388888888888,0.3178294573643411,0.6155555555555556,0.7373333333333333,0.7293333333333333,0.7122222222222223,0.6975555555555557,0.6835555555555557
198,deepr,dx,12,3,0.3716528981349865,0.5925000000000001,0.3076923076923077,0.6511111111111111,0.7602222222222224,0.7571111111111112,0.7477777777777779,0.732,0.7106666666666667
199,deepr,dx,12,4,0.3776745697337056,0.6049388888888889,0.321285140562249,0.694,0.7742222222222224,0.7568888888888889,0.7337777777777779,0.7131111111111111,0.7022222222222223
200,bitenet,dxtx,14,0,0.4307979411224837,0.6532190814231953,0.2914572864321608,0.9546666666666667,1.0,1.0,1.0,1.0,1.0
201,bitenet,dxtx,14,1,0.4391629104573763,0.6691380858706807,0.2805429864253393,0.9133333333333333,0.9973333333333333,1.0,1.0,1.0,1.0
202,bitenet,dxtx,14,2,0.4205238402129632,0.6396200393431406,0.2995594713656388,0.956,0.9893333333333333,0.9933333333333333,1.0,1.0,1.0
203,bitenet,dxtx,14,3,0.4342871020101061,0.636990035921998,0.3412698412698412,0.8306666666666667,0.98,0.9906666666666667,0.9933333333333333,1.0,1.0
204,bitenet,dxtx,14,4,0.41161665161839706,0.6121012230585016,0.35,0.8986666666666666,0.972,0.9906666666666667,0.9986666666666667,1.0,1.0
205,bitenet,dx,14,0,0.401791086343759,0.615169560383168,0.2541436464088398,0.96,0.996,0.9973333333333333,1.0,1.0,1.0
206,bitenet,dx,14,1,0.42333128955043076,0.6074185340403695,0.33027522935779813,0.9546666666666667,0.9893333333333333,0.9973333333333333,1.0,1.0,1.0
207,bitenet,dx,14,2,0.39868837784762534,0.5856835870680808,0.29571984435797666,0.9413333333333334,0.9893333333333333,0.9946666666666667,1.0,1.0,1.0
208,bitenet,dx,14,3,0.4033776804685866,0.5876507440985288,0.31020408163265306,0.7953333333333333,0.7411777777777777,0.7429555555555556,0.7536888888888889,0.7630888888888888,0.7592
209,bitenet,dx,14,4,0.40455451880732074,0.5813537033869312,0.3178294573643411,0.7948000000000001,0.7100888888888888,0.6630444444444444,0.6386444444444445,0.6206222222222223,0.6140666666666666
210,rnn,dxtx,14,0,0.41832702246259357,0.6173451932945604,0.32067510548523204,0.888,0.9826666666666667,0.9933333333333333,0.9933333333333333,0.9946666666666667,0.996
211,rnn,dxtx,14,1,0.41661200710929075,0.6049970065001711,0.3277310924369748,0.8008000000000001,0.8121428571428572,0.8096825396825398,0.808431746031746,0.8164476190476191,0.8216349206349206
212,rnn,dxtx,14,2,0.4294187096462908,0.6168427129661307,0.3636363636363636,0.6204666666666667,0.5782380952380952,0.5677904761904762,0.572152380952381,0.5882222222222222,0.5996539682539682
213,rnn,dxtx,14,3,0.420083935027207,0.6099362812179268,0.3533834586466165,0.7275777777777779,0.7706857142857143,0.7860825396825397,0.7935809523809524,0.7962412698412696,0.8008444444444445
214,rnn,dxtx,14,4,0.4134750012072658,0.6013513513513513,0.3424124513618677,0.6831777777777779,0.7507650793650793,0.7430761904761906,0.7356507936507936,0.7300857142857142,0.7244317460317461
215,rnn,dx,14,0,0.42194190113727176,0.6163295415668834,0.25806451612903225,0.7280666666666666,0.7130666666666666,0.7020222222222222,0.7158888888888888,0.7289555555555556,0.7328
216,rnn,dx,14,1,0.4220582897810935,0.5990901898734178,0.26881720430107525,0.6778,0.7361555555555556,0.7458444444444444,0.7496,0.758,0.7661555555555556
217,rnn,dx,14,2,0.41929076256587755,0.6209160109476566,0.28846153846153844,0.6155111111111111,0.6484,0.6053333333333333,0.5820666666666666,0.5734444444444444,0.5670222222222222
218,rnn,dx,14,3,0.4136427439710908,0.5980478104686966,0.3170731707317073,0.6430666666666667,0.7011777777777778,0.6951555555555554,0.7005587301587302,0.6999746031746032,0.706704761904762
219,rnn,dx,14,4,0.41993462715772717,0.6074238795757783,0.33593749999999994,0.5707777777777777,0.551031746031746,0.5299978835978836,0.5252798941798942,0.5227407407407407,0.5240407407407408
220,brnn,dxtx,14,0,0.4476954819291783,0.6764347417037291,0.3,0.9028888888888889,0.9710666666666666,0.9732539682539684,0.9694380952380952,0.963036507936508,0.950557142857143
221,brnn,dxtx,14,1,0.44652635557020826,0.657671912418748,0.3686274509803922,0.876,0.9666666666666667,0.9866666666666667,0.9933333333333333,0.9946666666666667,0.9986666666666667
222,brnn,dxtx,14,2,0.442365643116846,0.6684004019842628,0.33620689655172414,0.8373333333333334,0.96,0.98,0.9906666666666667,0.9946666666666667,0.996
223,brnn,dxtx,14,3,0.4422631283997789,0.6705653438248375,0.3116883116883117,0.8533333333333334,0.9613333333333334,0.98,0.9893333333333333,0.992,0.9946666666666667
224,brnn,dxtx,14,4,0.43971305255966153,0.665684869996579,0.32456140350877194,0.7523333333333333,0.8682761904761905,0.8982984126984127,0.9064190476190476,0.9085746031746031,0.9075619047619048
225,brnn,dx,14,0,0.4389043466199131,0.6467028737598357,0.32911392405063294,0.7437777777777776,0.7786444444444445,0.7870571428571429,0.7889047619047618,0.7901587301587303,0.7902253968253968
226,brnn,dx,14,1,0.432807286203056,0.6482637700992131,0.33744855967078186,0.9026666666666666,0.984,0.992,0.9946666666666667,0.9973333333333333,0.9973333333333333
227,brnn,dx,14,2,0.4333025710491691,0.6443294560383168,0.33884297520661155,0.6867777777777777,0.7150634920634921,0.7032412698412698,0.6940825396825397,0.6819492063492063,0.6785936507936507
228,brnn,dx,14,3,0.44041546257444497,0.6537696715703045,0.3319148936170213,0.8145111111111111,0.9369333333333334,0.9492000000000002,0.9468444444444445,0.9375333333333333,0.9249777777777778
229,brnn,dx,14,4,0.4430081837465951,0.6544539001026344,0.325,0.674,0.7125968253968253,0.6929746031746031,0.6937682539682538,0.6930920634920635,0.6885587301587303
230,retain,dxtx,14,0,0.39959212137098826,0.6151962880602121,0.30705394190871366,0.6645777777777778,0.6571555555555556,0.6117111111111111,0.5791555555555555,0.5536000000000001,0.5436444444444445
231,retain,dxtx,14,1,0.40765330425278595,0.6347128378378378,0.3050847457627119,0.7893333333333333,0.94,0.9706666666666667,0.9853333333333333,0.992,0.9933333333333333
232,retain,dxtx,14,2,0.406280939407713,0.6346914556962024,0.34220532319391633,0.7026666666666667,0.92,0.972,0.9866666666666667,0.992,0.9933333333333333
233,retain,dxtx,14,3,0.41953016575751956,0.6342638128634964,0.31275720164609055,0.7386666666666667,0.9186666666666666,0.964,0.9826666666666667,0.9893333333333333,0.9906666666666667
234,retain,dxtx,14,4,0.41356788392644217,0.6379255046185425,0.3333333333333333,0.5251111111111112,0.6122222222222222,0.6273333333333334,0.6248888888888889,0.6113333333333333,0.5975555555555556
235,retain,dx,14,0,0.38919246060503715,0.6356376154635648,0.31007751937984496,0.805711111111111,0.7915873015873015,0.7941714285714286,0.7954412698412698,0.801768253968254,0.8054857142857144
236,retain,dx,14,1,0.4061600220107674,0.6442439274717756,0.3045267489711934,0.6738666666666666,0.6778920634920634,0.678247619047619,0.678552380952381,0.6834952380952382,0.6856857142857143
237,retain,dx,14,2,0.41740473291804386,0.652641763599042,0.3333333333333333,0.7670888888888888,0.8070047619047618,0.8163238095238096,0.8225507936507935,0.8220761904761906,0.824415873015873
238,retain,dx,14,3,0.4274723037472944,0.6586982552172425,0.34375,0.7729111111111112,0.7995428571428571,0.8022857142857144,0.8013015873015873,0.8009238095238094,0.8038698412698413
239,retain,dx,14,4,0.43006683901547693,0.6618735032500855,0.35714285714285715,0.7593333333333332,0.8010539682539682,0.801015873015873,0.8024000000000001,0.8022063492063493,0.8076825396825398
240,deepr,dxtx,14,0,0.41974290888652493,0.6235139411563462,0.3472222222222222,0.7543333333333333,0.7807428571428571,0.7824095238095238,0.7841714285714285,0.7903174603174602,0.7977873015873016
241,deepr,dxtx,14,1,0.3966646006422989,0.6096048580225795,0.3465703971119134,0.6041111111111112,0.5971555555555554,0.5976365079365079,0.6036714285714285,0.6114587301587302,0.6200164021164021
242,deepr,dxtx,14,2,0.3947673072037218,0.6078515224084844,0.3490909090909091,0.7048,0.7573650793650794,0.7764412698412698,0.7837873015873017,0.7931650793650794,0.7978571428571429
243,deepr,dxtx,14,3,0.40976364759317,0.6225410537119398,0.37362637362637363,0.7627777777777777,0.8013603174603173,0.8099095238095237,0.8125576719576719,0.8079243386243385,0.808641798941799
244,deepr,dxtx,14,4,0.41958698891787605,0.6264539856312008,0.36630036630036633,0.7482888888888889,0.7906539682539682,0.78668075998076,0.7854902837902837,0.7846029822029823,0.7760770562770561
245,deepr,dx,14,0,0.4483535918284881,0.641271809784468,0.37681159420289856,0.9546666666666667,0.9973333333333333,0.9986666666666667,1.0,1.0,1.0
246,deepr,dx,14,1,0.45957575072548285,0.6310083817995211,0.3924528301886792,0.8913333333333333,0.9893428571428572,0.988031746031746,0.9884539682539684,0.9804095238095237,0.9739873015873016
247,deepr,dx,14,2,0.44534883085070187,0.6392618884707493,0.37037037037037035,0.9168888888888889,0.9725333333333332,0.9809111111111112,0.9754444444444443,0.9661968253968254,0.9596158730158731
248,deepr,dx,14,3,0.4443916969746576,0.6364768645227505,0.37735849056603776,0.8932222222222221,0.9661777777777778,0.9627999999999999,0.944831746031746,0.9248571428571428,0.9034
249,deepr,dx,14,4,0.4260550364802994,0.6375780448169688,0.35125448028673834,0.8611777777777778,0.9679444444444445,0.9769222222222222,0.9784079365079364,0.9764523809523811,0.9724714285714287
250,bitenet,dxtx,16,0,0.43423987639768524,0.6110959609732449,0.36426116838487976,0.9306666666666666,0.984,1.0,1.0,1.0,1.0
251,bitenet,dxtx,16,1,0.4282061218347916,0.6147723944287893,0.3223443223443223,0.8626666666666667,0.96,0.9866666666666667,0.996,1.0,1.0
252,bitenet,dxtx,16,2,0.4264836141604862,0.6047228029775071,0.31578947368421056,0.9173333333333333,0.9853333333333333,1.0,1.0,1.0,1.0
253,bitenet,dxtx,16,3,0.3926010822396615,0.5921784888242483,0.3364485981308411,0.8573333333333333,0.9813333333333333,0.9933333333333333,1.0,1.0,1.0
254,bitenet,dxtx,16,4,0.4195720981521316,0.6016523750366128,0.296,0.768,0.9786666666666667,0.9946666666666667,1.0,1.0,1.0
255,bitenet,dx,16,0,0.40883110522920185,0.5767859487521336,0.3044982698961938,0.9853333333333333,0.9986666666666667,1.0,1.0,1.0,1.0
256,bitenet,dx,16,1,0.4085789532814843,0.5825329010493996,0.29249011857707513,0.8933333333333333,0.988,0.992,0.9933333333333333,0.9986666666666667,1.0
257,bitenet,dx,16,2,0.41514664241052324,0.5939207546788676,0.2913385826771654,0.8706666666666667,0.9906666666666667,1.0,1.0,1.0,1.0
258,bitenet,dx,16,3,0.3955200978996337,0.5832096072074255,0.2962962962962963,0.8366666666666667,0.939111111111111,0.9464444444444443,0.9426666666666667,0.937111111111111,0.9264444444444443
259,bitenet,dx,16,4,0.3890094988455219,0.5801290791746204,0.29818181818181816,0.7986666666666666,0.9866666666666667,1.0,1.0,1.0,1.0
260,rnn,dxtx,16,0,0.45008546469138755,0.6344877738387419,0.28,0.8042222222222222,0.886,0.843111111111111,0.7991111111111112,0.746,0.704
261,rnn,dxtx,16,1,0.48039047432256415,0.6537688492965286,0.32710280373831774,0.7486666666666667,0.892888888888889,0.8715555555555555,0.8406666666666667,0.8053333333333333,0.768
262,rnn,dxtx,16,2,0.4688197391738418,0.6448100677716166,0.34599156118143454,0.7300888888888888,0.8662000000000001,0.8347333333333333,0.7943333333333333,0.7500666666666667,0.6960444444444444
263,rnn,dxtx,16,3,0.45402146602805526,0.6473451908412367,0.3333333333333333,0.7597777777777777,0.858,0.8388888888888888,0.7997777777777778,0.7755555555555556,0.7295555555555556
264,rnn,dxtx,16,4,0.45570889440614476,0.6410023331212313,0.36799999999999994,0.7484444444444444,0.874,0.8522222222222222,0.819111111111111,0.7888888888888889,0.7533333333333333
265,rnn,dx,16,0,0.4266081394400241,0.6112979628114614,0.2962962962962963,0.8117777777777777,0.888,0.849111111111111,0.802,0.761111111111111,0.714
266,rnn,dx,16,1,0.4330732380797641,0.610227353068913,0.3052208835341365,0.814,0.8713333333333333,0.8406666666666667,0.7975555555555555,0.762,0.7211111111111111
267,rnn,dx,16,2,0.43480176365833084,0.6215293559171389,0.311787072243346,0.7817777777777778,0.8655555555555556,0.8326666666666667,0.8026666666666666,0.7537777777777779,0.7222222222222223
268,rnn,dx,16,3,0.43476824259196356,0.6084497368926057,0.2957198443579766,0.7222222222222223,0.8468888888888888,0.822888888888889,0.7851111111111112,0.7495555555555556,0.7093333333333334
269,rnn,dx,16,4,0.4409557764256084,0.617257017038855,0.3283582089552239,0.7473333333333333,0.8902222222222221,0.885111111111111,0.8717777777777779,0.8393333333333334,0.8213333333333334
270,brnn,dxtx,16,0,0.4491734208073866,0.6251350887293075,0.2815533980582524,0.7276444444444444,0.7738222222222222,0.6828888888888889,0.6212888888888889,0.5768222222222222,0.5432666666666667
271,brnn,dxtx,16,1,0.4493733585852962,0.6261248977365694,0.29729729729729726,0.6518888888888889,0.6978888888888889,0.5982222222222222,0.5096666666666667,0.4514444444444445,0.40755555555555556
272,brnn,dxtx,16,2,0.44681687165055245,0.6364067913018008,0.3399209486166007,0.34588888888888886,0.41877777777777775,0.4056666666666667,0.3735555555555556,0.35088888888888886,0.3383333333333333
273,brnn,dxtx,16,3,0.4277776382263768,0.6065711197971901,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0
274,brnn,dxtx,16,4,0.4345209627445125,0.6160854063771981,0.3306451612903225,0.618311111111111,0.7075111111111111,0.6676444444444445,0.6193333333333333,0.5847333333333333,0.5562666666666667
275,brnn,dx,16,0,0.43686996995245536,0.6113888636386592,0.2926829268292682,0.33866666666666667,0.486,0.5446666666666666,0.5533333333333333,0.5493333333333333,0.5406666666666666
276,brnn,dx,16,1,0.47560743717176446,0.6358512862467048,0.37751004016064255,0.37666666666666665,0.5166666666666667,0.576,0.578,0.5726666666666667,0.5546666666666666
277,brnn,dx,16,2,0.4672381733159309,0.6157622034360513,0.3740458015267175,0.33,0.48333333333333334,0.544,0.576,0.586,0.5806666666666667
278,brnn,dx,16,3,0.46718358009486216,0.6211455524245271,0.3731343283582089,0.28733333333333333,0.4208888888888888,0.48177777777777775,0.5033333333333333,0.49,0.47888888888888886
279,brnn,dx,16,4,0.4579997568912984,0.6149844963589168,0.3571428571428571,0.28288888888888886,0.42533333333333334,0.46977777777777774,0.4924444444444445,0.49666666666666665,0.47977777777777775
280,retain,dxtx,16,0,0.4328829077712022,0.6367905947944126,0.18556701030927833,0.354,0.43333333333333335,0.4468888888888889,0.428,0.4135555555555555,0.40377777777777785
281,retain,dxtx,16,1,0.4392244501229199,0.6602733084871073,0.27230046948356806,0.41022222222222215,0.49911111111111106,0.5171111111111111,0.508888888888889,0.482,0.464
282,retain,dxtx,16,2,0.4342055685321752,0.6608086133583815,0.3333333333333333,0.4208888888888888,0.5193333333333333,0.5126666666666667,0.5,0.47733333333333333,0.4613333333333333
283,retain,dxtx,16,3,0.4389850123106609,0.6338211677726266,0.32867132867132864,0.3702222222222222,0.478,0.4928888888888888,0.4755555555555555,0.46444444444444444,0.4448888888888889
284,retain,dxtx,16,4,0.44622779864334816,0.655814117908473,0.3736263736263736,0.42342222222222214,0.5866666666666667,0.6376888888888889,0.6315555555555555,0.624,0.6090222222222222
285,retain,dx,16,0,0.43907694932810326,0.6158531042632488,0.34200743494423796,0.8002222222222222,0.9251111111111111,0.9097777777777777,0.8822222222222221,0.845111111111111,0.82
286,retain,dx,16,1,0.42631363917923254,0.6084194366168731,0.3445692883895131,0.346,0.4508888888888889,0.48222222222222216,0.4775555555555555,0.46111111111111114,0.4493333333333333
287,retain,dx,16,2,0.42890953717896796,0.6135401832156672,0.3694267515923567,0.39488888888888884,0.5131111111111112,0.5417777777777778,0.5257777777777778,0.5117777777777778,0.486
288,retain,dx,16,3,0.4437410769871418,0.6075003282529872,0.35338345864661647,0.7257777777777776,0.8866666666666667,0.8944444444444444,0.8711111111111111,0.8477777777777776,0.822
289,retain,dx,16,4,0.4398210358527377,0.6226504661192418,0.357976653696498,0.38333333333333336,0.5193333333333333,0.586,0.6046666666666667,0.6153333333333333,0.612
290,deepr,dxtx,16,0,0.4361463696154271,0.632811158581543,0.26865671641791045,0.4033333333333333,0.5057777777777778,0.5617777777777778,0.5635555555555555,0.552,0.5364444444444444
291,deepr,dxtx,16,1,0.46059855948260625,0.6470219879000898,0.3834586466165414,0.31333333333333335,0.48133333333333334,0.5606666666666666,0.5926666666666667,0.5986666666666667,0.598
292,deepr,dxtx,16,2,0.44769566402539995,0.6265996020563787,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0
293,deepr,dxtx,16,3,0.45245192593367856,0.6283570180488642,0.34090909090909094,0.3253333333333333,0.484,0.568,0.6,0.6046666666666667,0.5966666666666667
294,deepr,dxtx,16,4,0.4522063568440273,0.6276550616610611,0.3763066202090592,0.3293333333333333,0.4686666666666667,0.5513333333333333,0.578,0.5866666666666667,0.596
295,deepr,dx,16,0,0.42387819207048966,0.5898150673171125,0.26865671641791045,0.0,0.0,0.0,0.0,0.0,0.0
296,deepr,dx,16,1,0.4321177598276603,0.6267309032512196,0.2966101694915254,0.0,0.0,0.0,0.0,0.0,0.0
297,deepr,dx,16,2,0.430878145848301,0.6193073356967549,0.3468634686346863,0.0,0.0,0.0,0.0,0.0,0.0
298,deepr,dx,16,3,0.4306882327126346,0.6116615661202517,0.34848484848484845,0.0,0.0,0.0,0.0,0.0,0.0
299,deepr,dx,16,4,0.4208684617209394,0.6076720298154713,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.0
